matched_string,repository,file_path,line_number,line_content
oeis.org/A002162,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,59,"ln2        = .69314718055994530942, // (0x1.62e42fefa39efP-1) https://oeis.org/A002162"
oeis.org/A002392,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,60,"ln10       = 2.3025850929940456840, // (0x1.24bb1bbb55516P+1) https://oeis.org/A002392"
oeis.org/A000796,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,63,"pi         = 3.1415926535897932385, // (0x1.921fb54442d18P+1) https://oeis.org/A000796"
oeis.org/A049541,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,64,"inv_pi     = .31830988618379067154, // (0x1.45f306bc9c883P-2) https://oeis.org/A049541"
oeis.org/A002161,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,65,"sqrtpi     = 1.7724538509055160273, // (0x1.c5bf891b4ef6bP+0) https://oeis.org/A002161"
oeis.org/A087197,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,66,"inv_sqrtpi = .56418958354775628695, // (0x1.20dd750429b6dP-1) https://oeis.org/A087197"
oeis.org/A00219,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,67,"sqrt2      = 1.4142135623730950488, // (0x1.6a09e667f3bcdP+0) https://oeis.org/A00219"
oeis.org/A002194,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,69,"sqrt3      = 1.7320508075688772935, // (0x1.bb67ae8584caaP+0) https://oeis.org/A002194"
oeis.org/A001622,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,71,phi        = 1.6180339887498948482; // (0x1.9e3779b97f4a8P+0) https://oeis.org/A001622
oeis.org/A001113,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,72,"constexpr float ef          = 2.71828183F, // (0x1.5bf0a8P+1) https://oeis.org/A001113"
oeis.org/A001620,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,73,"egammaf     = .577215665F, // (0x1.2788d0P-1) https://oeis.org/A001620"
oeis.org/A002162,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,74,"ln2f        = .693147181F, // (0x1.62e430P-1) https://oeis.org/A002162"
oeis.org/A002392,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,75,"ln10f       = 2.30258509F, // (0x1.26bb1cP+1) https://oeis.org/A002392"
oeis.org/A000796,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,78,"pif         = 3.14159265F, // (0x1.921fb6P+1) https://oeis.org/A000796"
oeis.org/A049541,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,79,"inv_pif     = .318309886F, // (0x1.45f306P-2) https://oeis.org/A049541"
oeis.org/A002161,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,80,"sqrtpif     = 1.77245385F, // (0x1.c5bf8aP+0) https://oeis.org/A002161"
oeis.org/A087197,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,81,"inv_sqrtpif = .564189584F, // (0x1.20dd76P-1) https://oeis.org/A087197"
oeis.org/A002193,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,82,"sqrt2f      = 1.41421356F, // (0x1.6a09e6P+0) https://oeis.org/A002193"
oeis.org/A002194,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,84,"sqrt3f      = 1.73205081F, // (0x1.bb67aeP+0) https://oeis.org/A002194"
oeis.org/A001622,github.com/vul337/StateFuzz,llvm-11.0.1/include/llvm/Support/MathExtras.h,86,phif        = 1.61803399F; // (0x1.9e377aP+0) https://oeis.org/A001622
oeis.org/A001113,github.com/vxl/vxl,core/vnl/vnl_math.h,106,static constexpr double e = 2.71828182845904523536;                // http://oeis.org/A001113
oeis.org/A007525,github.com/vxl/vxl,core/vnl/vnl_math.h,107,static constexpr double log2e = 1.44269504088896340736;            // http://oeis.org/A007525
oeis.org/A002285,github.com/vxl/vxl,core/vnl/vnl_math.h,108,static constexpr double log10e = 0.43429448190325182765;           // http://oeis.org/A002285
oeis.org/A002162,github.com/vxl/vxl,core/vnl/vnl_math.h,109,static constexpr double ln2 = 0.69314718055994530942;              // http://oeis.org/A002162
oeis.org/A002392,github.com/vxl/vxl,core/vnl/vnl_math.h,110,static constexpr double ln10 = 2.30258509299404568402;             // http://oeis.org/A002392
oeis.org/A000796,github.com/vxl/vxl,core/vnl/vnl_math.h,111,static constexpr double pi = 3.14159265358979323846;               // http://oeis.org/A000796
oeis.org/A019692,github.com/vxl/vxl,core/vnl/vnl_math.h,112,static constexpr double twopi = 6.28318530717958647693;            // http://oeis.org/A019692
oeis.org/A019669,github.com/vxl/vxl,core/vnl/vnl_math.h,113,static constexpr double pi_over_2 = 1.57079632679489661923;        // http://oeis.org/A019669
oeis.org/A003881,github.com/vxl/vxl,core/vnl/vnl_math.h,114,static constexpr double pi_over_4 = 0.78539816339744830962;        // http://oeis.org/A003881
oeis.org/A019685,github.com/vxl/vxl,core/vnl/vnl_math.h,115,static constexpr double pi_over_180 = 0.01745329251994329577;      // http://oeis.org/A019685
oeis.org/A049541,github.com/vxl/vxl,core/vnl/vnl_math.h,116,static constexpr double one_over_pi = 0.31830988618379067154;      // http://oeis.org/A049541
oeis.org/A060294,github.com/vxl/vxl,core/vnl/vnl_math.h,117,static constexpr double two_over_pi = 0.63661977236758134308;      // http://oeis.org/A060294
oeis.org/A072097,github.com/vxl/vxl,core/vnl/vnl_math.h,118,static constexpr double deg_per_rad = 57.2957795130823208768;      // http://oeis.org/A072097
oeis.org/A019727,github.com/vxl/vxl,core/vnl/vnl_math.h,119,static constexpr double sqrt2pi = 2.50662827463100050242;          // http://oeis.org/A019727
oeis.org/A190732,github.com/vxl/vxl,core/vnl/vnl_math.h,120,static constexpr double two_over_sqrtpi = 1.12837916709551257390;  // http://oeis.org/A190732
oeis.org/A231863,github.com/vxl/vxl,core/vnl/vnl_math.h,121,static constexpr double one_over_sqrt2pi = 0.39894228040143267794; // http://oeis.org/A231863
oeis.org/A002193,github.com/vxl/vxl,core/vnl/vnl_math.h,122,static constexpr double sqrt2 = 1.41421356237309504880;            // http://oeis.org/A002193
oeis.org/A010503,github.com/vxl/vxl,core/vnl/vnl_math.h,123,static constexpr double sqrt1_2 = 0.70710678118654752440;          // http://oeis.org/A010503
oeis.org/A020760,github.com/vxl/vxl,core/vnl/vnl_math.h,124,static constexpr double sqrt1_3 = 0.57735026918962576451;          // http://oeis.org/A020760
oeis.org/A001620,github.com/vxl/vxl,core/vnl/vnl_math.h,125,static constexpr double euler = 0.57721566490153286061;            // http://oeis.org/A001620
oeis.org/A001113,github.com/wa-lang/wa,waroot/src/math/const.wa,5,E   = 2.71828182845904523536028747135266249775724709369995957496696763 // https://oeis.org/A001113
oeis.org/A000796,github.com/wa-lang/wa,waroot/src/math/const.wa,6,Pi  = 3.14159265358979323846264338327950288419716939937510582097494459 // https://oeis.org/A000796
oeis.org/A001622,github.com/wa-lang/wa,waroot/src/math/const.wa,7,Phi = 1.61803398874989484820458683436563811772030917980576286213544862 // https://oeis.org/A001622
oeis.org/A002193,github.com/wa-lang/wa,waroot/src/math/const.wa,9,Sqrt2   = 1.41421356237309504880168872420969807856967187537694807317667974 // https://oeis.org/A002193
oeis.org/A019774,github.com/wa-lang/wa,waroot/src/math/const.wa,10,SqrtE   = 1.64872127070012814684865078781416357165377610071014801157507931 // https://oeis.org/A019774
oeis.org/A002161,github.com/wa-lang/wa,waroot/src/math/const.wa,11,SqrtPi  = 1.77245385090551602729816748334114518279754945612238712821380779 // https://oeis.org/A002161
oeis.org/A139339,github.com/wa-lang/wa,waroot/src/math/const.wa,12,SqrtPhi = 1.27201964951406896425242246173749149171560804184009624861664038 // https://oeis.org/A139339
oeis.org/A002162,github.com/wa-lang/wa,waroot/src/math/const.wa,14,Ln2    = 0.693147180559945309417232121458176568075500134360255254120680009 // https://oeis.org/A002162
oeis.org/A002392,github.com/wa-lang/wa,waroot/src/math/const.wa,16,Ln10   = 2.30258509299404568401799145468436420760110148862877297603332790 // https://oeis.org/A002392
oeis.org/A1037,github.com/wa-lang/wa,waroot/src/math/gf256/gf256_test.wa,134,"count := []int{1, 2, 3, 6, 9, 18, 30, 56, 99, 186} // oeis.org/A1037"
oeis.org/A000040,github.com/wasmerio/edgejs,deps/v8/third_party/highway/src/hwy/contrib/thread_pool/thread_pool_test.cc,72,// Primes are all coprime (list from https://oeis.org/A000040)
oeis.org/A014233,github.com/watashi/AlgoLib,NumberTheory/Prime/MillerRabin.hs,6,"| otherwise = all check [2, 3, 5, 7, 11, 13, 17, 19, 23, 29, 31, 37]	-- https://oeis.org/A014233"
oeis.org/A047729,github.com/watashi/AlgoSolution,timus/ac/19/1946.cs,6,// http://oeis.org/A047729
oeis.org/A011900,github.com/watashi/AlgoSolution,projecteuler/ac/2/100.hs,10,= http://oeis.org/A011900
oeis.org/A000041,github.com/wbhart/AbstractAlgebra.jl,src/generic/YoungTabs.jl,67,see OEIS sequence [A000041](https://oeis.org/A000041). Note that
oeis.org/A102549,github.com/webui-dev/webui,src/civetweb/sort.inl,15,/* We use ShellSort here with this gap sequence: https://oeis.org/A102549 */
oeis.org/A002210,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/test/test_constants.cpp,228,"BOOST_CHECK_CLOSE_FRACTION(2.68545200106530644530971483548179569382038229399446295305115234555721885953715200280114117493184769799515L, khinchin<RealType>(), tolerance ); // A002210 as a constant https://oeis.org/A002210/constant"
oeis.org/A074962,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/test/test_constants.cpp,229,"BOOST_CHECK_CLOSE_FRACTION(1.2824271291006226368753425688697917277676889273250011L, glaisher<RealType>(), tolerance ); // https://oeis.org/A074962/constant"
oeis.org/A002210,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/test/test_constants.cpp,362,"BOOST_CHECK_CLOSE_FRACTION(2.68545200106530644530971483548179569382038229399446295305115234555721885953715200280114117493184769799515F, khinchin, tolerance ); // A002210 as a constant https://oeis.org/A002210/constant"
oeis.org/A074962,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/test/test_constants.cpp,363,"BOOST_CHECK_CLOSE_FRACTION(1.2824271291006226368753425688697917277676889273250011F, glaisher, tolerance ); // https://oeis.org/A074962/constant"
oeis.org/A002210,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/test/test_constants.cpp,482,"BOOST_CHECK_CLOSE_FRACTION(2.68545200106530644530971483548179569382038229399446295305115234555721885953715200280114117493184769799515, khinchin, tolerance ); // A002210 as a constant https://oeis.org/A002210/constant"
oeis.org/A074962,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/test/test_constants.cpp,483,"BOOST_CHECK_CLOSE_FRACTION(1.2824271291006226368753425688697917277676889273250011, glaisher, tolerance ); // https://oeis.org/A074962/constant"
oeis.org/A002210,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/test/test_constants.cpp,609,"BOOST_CHECK_CLOSE_FRACTION(2.68545200106530644530971483548179569382038229399446295305115234555721885953715200280114117493184769799515L, khinchin, tolerance ); // A002210 as a constant https://oeis.org/A002210/constant"
oeis.org/A074962,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/test/test_constants.cpp,610,"BOOST_CHECK_CLOSE_FRACTION(1.2824271291006226368753425688697917277676889273250011L, glaisher, tolerance ); // https://oeis.org/A074962/constant"
oeis.org/A002210,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/test/test_constants.cpp,738,"BOOST_CHECK_CLOSE_FRACTION(2.68545200106530644530971483548179569382038229399446295305115234555721885953715200280114117493184769799515L, (khinchin<real_concept, Policy>)(), tolerance ); // A002210 as a constant https://oeis.org/A002210/constant"
oeis.org/A074962,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/test/test_constants.cpp,739,"BOOST_CHECK_CLOSE_FRACTION(1.2824271291006226368753425688697917277676889273250011L, (glaisher<real_concept, Policy>)(), tolerance ); // https://oeis.org/A074962/constant"
oeis.org/A074962,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/doc/constants/constants.qbk,370,[[glaisher] [['A]] [1.28242] [[@https://oeis.org/A074962/constant Decimal expansion of Glaisher-Kinkelin constant] ]]
oeis.org/A002210,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/doc/constants/constants.qbk,371,[[khinchin] [['k]] [2.685452] [[@https://oeis.org/A002210/constant Decimal expansion of Khinchin constant] ]]
oeis.org/A074962,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/doc/html/math_toolkit/constants.html,1331,"<a href=""https://oeis.org/A074962/constant"" target=""_top"">Decimal expansion"
oeis.org/A002210,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/libs/math/doc/html/math_toolkit/constants.html,1354,"<a href=""https://oeis.org/A002210/constant"" target=""_top"">Decimal expansion"
oeis.org/A002117,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/boost/math/constants/calculate_constants.hpp,598,// http://oeis.org/A002117/constant
oeis.org/A006752,github.com/weizhouUMICH/SAIGE,thirdParty/bgen/3rd_party/boost_1_55_0/boost/math/constants/calculate_constants.hpp,654,{ // http://oeis.org/A006752/constant
oeis.org/A000045,github.com/wentorai/research-plugins,skills/domains/math/oeis-api/SKILL.md,72,"curl ""https://oeis.org/A000045?fmt=json"""
oeis.org/A000040,github.com/wentorai/research-plugins,skills/domains/math/oeis-api/SKILL.md,75,"curl ""https://oeis.org/A000040?fmt=json"""
oeis.org/A000108,github.com/wentorai/research-plugins,skills/domains/math/oeis-api/SKILL.md,117,"resp = requests.get(""https://oeis.org/A000108"", params={""fmt"": ""json""})"
oeis.org/A014233,github.com/weolar/miniblink49,node/openssl/openssl/crypto/fipsmodule/bn/bn_test.cc,2014,// The following composite numbers come from http://oeis.org/A014233 and are
oeis.org/A002117,github.com/weshoke/efficient-marching-cubes,cinder_0.9.0_mac/include/boost/math/constants/calculate_constants.hpp,598,// http://oeis.org/A002117/constant
oeis.org/A006752,github.com/weshoke/efficient-marching-cubes,cinder_0.9.0_mac/include/boost/math/constants/calculate_constants.hpp,654,{ // http://oeis.org/A006752/constant
oeis.org/A014233,github.com/wesql/wesql,extra/aws-sdk-cpp/crt/aws-crt-cpp/crt/aws-lc/crypto/fipsmodule/bn/bn_test.cc,2111,// The following composite numbers come from http://oeis.org/A014233 and
oeis.org/A033181,github.com/wesql/wesql,extra/aws-sdk-cpp/crt/aws-crt-cpp/crt/aws-lc/crypto/fipsmodule/bn/bn_test.cc,2125,// The following composite numbers come from https://oeis.org/A033181
oeis.org/A250000,github.com/william4s/ConstraintLLM,data/induscp/cost_data/PeacableQueens/README.md,21,- https://oeis.org/A250000
oeis.org/A250000,github.com/william4s/ConstraintLLM,data/induscp/cost_data/PeacableQueens/PeacableQueens.py,18,- https://oeis.org/A250000
oeis.org/A250000,github.com/william4s/ConstraintLLM,data/induscp/cost_data/GeneralizedPeacableQueens/README.md,22,- https://oeis.org/A250000
oeis.org/A250000,github.com/william4s/ConstraintLLM,data/induscp/cost_data/GeneralizedPeacableQueens/GeneralizedPeacableQueens.py,19,- https://oeis.org/A250000
oeis.org/A000010,github.com/williamfiset/Algorithms,src/test/java/com/williamfiset/algorithms/math/EulerTotientFunctionTest.java,9,// Known values: https://oeis.org/A000010
oeis.org/A126263,github.com/williamstein/rh,rh/rh.tex,907,in the Online Encyclopedia of Integer Sequences \url{http://oeis.org/A126263}.}
oeis.org/A007508,github.com/williamstein/rh,rh/rh.tex,1081,\url{http://oeis.org/A007508} there are
oeis.org/A000073,github.com/wimglenn/advent-of-code-wim,aoc_wim/stuff.py,50,"""""""https://oeis.org/A000073"""""""
oeis.org/A002117,github.com/windystrife/UnrealEngine_NVIDIAGameWorks,Engine/Plugins/Editor/USDImporter/Source/ThirdParty/USD/include/boost/math/constants/calculate_constants.hpp,598,// http://oeis.org/A002117/constant
oeis.org/A006752,github.com/windystrife/UnrealEngine_NVIDIAGameWorks,Engine/Plugins/Editor/USDImporter/Source/ThirdParty/USD/include/boost/math/constants/calculate_constants.hpp,654,{ // http://oeis.org/A006752/constant
oeis.org/A001113,github.com/wpilibsuite/allwpilib,upstream_utils/llvm_patches/0013-Delete-numbers-from-MathExtras.patch,21,"-constexpr double e          = 2.7182818284590452354, // (0x1.5bf0a8b145749P+1) https://oeis.org/A001113"
oeis.org/A001620,github.com/wpilibsuite/allwpilib,upstream_utils/llvm_patches/0013-Delete-numbers-from-MathExtras.patch,22,"-                 egamma     = .57721566490153286061, // (0x1.2788cfc6fb619P-1) https://oeis.org/A001620"
oeis.org/A002162,github.com/wpilibsuite/allwpilib,upstream_utils/llvm_patches/0013-Delete-numbers-from-MathExtras.patch,23,"-                 ln2        = .69314718055994530942, // (0x1.62e42fefa39efP-1) https://oeis.org/A002162"
oeis.org/A002392,github.com/wpilibsuite/allwpilib,upstream_utils/llvm_patches/0013-Delete-numbers-from-MathExtras.patch,24,"-                 ln10       = 2.3025850929940456840, // (0x1.24bb1bbb55516P+1) https://oeis.org/A002392"
